,Id_Users,Id_Items,Ratings
3842,279,The Hangover Part III,3
3843,279,Meu Passado me Condena,4
3844,279,Till Luck Do Us Part 2,4
3845,279,Muita Calma Nessa Hora 2,5
3846,280,Despicable Me 2,5
3847,280,My Mom Is a Character,4
3848,280,Hansel & Gretel: Witch Hunters,4
3849,280,Wreck-It Ralph,4
3850,280,The Hangover Part III,4
3851,280,Vai Que Da Certo,3
3852,280,Odeio o Dia dos Namorados,2
3853,280,Argo,4
3854,280,Life of Pi,4
3855,280,Lincoln,4
3856,280,Les Miserables,4
3857,280,Silver Linings Playbook,4
3858,280,Beasts of the Southern Wild,4
3859,280,Amour,4
3860,280,A Royal Affair,5
3861,280,American Hustle,3
3862,280,Capitain Phillips,4
3863,280,Gravity,3
3864,280,Her,5
3865,280,Philomena,5
3866,280,The Wolf of Wall Street,5
3867,280,Till Luck Do Us Part 2,4
3868,280,The Book Thief,5
3869,280,Reaching for the Moon,4
3870,280,The Hobbit: The Desolation of Smaug,4
3871,281,Iron Man 3,4
3872,281,Despicable Me 2,5
3873,281,My Mom Is a Character,5
3874,281,The Wolverine,4
3875,281,Thor: The Dark World,4
3876,281,Hansel & Gretel: Witch Hunters,4
3877,281,Wreck-It Ralph,5
3878,281,Monsters University,5
3879,281,Meu Passado me Condena,2
3880,281,Django Unchained,3
3881,281,Gravity,5
3882,281,Frozen,5
3883,281,Walking With Dinosaurs,3
3884,281,The Hobbit: The Desolation of Smaug,5
3885,282,Despicable Me 2,4
3886,282,My Mom Is a Character,4
3887,282,Wreck-It Ralph,4
3888,282,Monsters University,4
3889,282,We're So Young,4
3890,282,Life of Pi,4
3891,282,Les Miserables,4
3892,282,The Hunt,3
3893,282,Frozen,4
3894,282,Till Luck Do Us Part 2,3
3895,282,The Book Thief,5
3896,282,The Hobbit: The Desolation of Smaug,5
3897,283,Iron Man 3,4
3898,283,My Mom Is a Character,4
3899,283,The Wolverine,3
3900,283,Thor: The Dark World,4
3901,283,The Hangover Part III,3
3902,283,Brazilian Western,3
3903,283,O Concurso,4
3904,283,Argo,5
3905,283,Life of Pi,4
3906,283,Lincoln,4
3907,283,Zero Dark Thirty,5
3908,283,Silver Linings Playbook,4
3909,283,American Hustle,4
3910,283,Capitain Phillips,5
3911,283,12 Years a Slave,4
3912,283,Dallas Buyers Club,4
3913,283,Gravity,4
3914,283,Her,3
3915,283,The Wolf of Wall Street,5
3916,283,Frozen,4
3917,283,The Book Thief,4
3918,284,Despicable Me 2,4
3919,284,Monsters University,4
3920,284,The Hangover Part III,4
3921,284,Les Miserables,3
3922,284,12 Years a Slave,2
3923,284,The Wolf of Wall Street,3
3924,284,Frozen,3
3925,285,My Mom Is a Character,5
3926,285,Monsters University,5
3927,285,Vai Que Da Certo,4
3928,285,Frozen,5
3929,285,Till Luck Do Us Part 2,4
3930,285,Walking With Dinosaurs,4
3931,286,Iron Man 3,4
3932,286,The Wolverine,4
3933,286,Thor: The Dark World,3
3934,286,The Hangover Part III,5
3935,286,Meu Passado me Condena,3
3936,286,Life of Pi,2
3937,286,Les Miserables,4
3938,286,American Hustle,4
3939,286,The Wolf of Wall Street,2
3940,286,Till Luck Do Us Part 2,2
3941,287,Iron Man 3,2
3942,287,Vai Que Da Certo,4
3943,287,We're So Young,3
3944,287,Brazilian Western,4
3945,287,Cine Holliudy,4
3946,287,Django Unchained,1
3947,287,Life of Pi,3
3948,287,Les Miserables,4
3949,287,Silver Linings Playbook,4
3950,287,American Hustle,3
3951,287,Her,3
3952,287,The Wolf of Wall Street,1
3953,287,Frozen,3
3954,287,The Book Thief,3
3955,288,Iron Man 3,5
3956,288,Despicable Me 2,5
3957,288,My Mom Is a Character,4
3958,288,Fast & Furious 6,5
3959,288,The Wolverine,5
3960,288,Thor: The Dark World,4
3961,288,Hansel & Gretel: Witch Hunters,4
3962,288,The Hangover Part III,5
3963,288,Vai Que Da Certo,5
3964,288,Meu Passado me Condena,5
3965,288,We're So Young,4
3966,288,O Concurso,4
3967,288,Life of Pi,4
3968,288,Frozen,4
3969,288,Till Luck Do Us Part 2,4
3970,288,Muita Calma Nessa Hora 2,5
3971,288,Paranormal Activity: The Marked Ones,4
3972,288,The Hunger Games: Catching Fire,4
3973,288,The Hobbit: The Desolation of Smaug,5
3974,289,Iron Man 3,3
3975,289,My Mom Is a Character,3
3976,289,Hansel & Gretel: Witch Hunters,3
3977,289,The Hangover Part III,3
3978,289,Vai Que Da Certo,2
3979,289,Meu Passado me Condena,3
3980,289,We're So Young,3
3981,289,Brazilian Western,2
3982,289,Argo,3
3983,289,Django Unchained,4
3984,289,Life of Pi,4
3985,289,Zero Dark Thirty,3
3986,289,Les Miserables,4
3987,289,Silver Linings Playbook,4
3988,289,Beasts of the Southern Wild,4
3989,289,Capitain Phillips,5
3990,289,Gravity,4
3991,289,The Wolf of Wall Street,5
3992,289,Frozen,4
3993,289,Till Luck Do Us Part 2,4
3994,289,Muita Calma Nessa Hora 2,2
3995,290,Wreck-It Ralph,4
3996,290,The Hangover Part III,4
3997,290,Brazilian Western,3
3998,290,Argo,5
3999,290,Django Unchained,5
4000,290,Life of Pi,5
4001,290,Les Miserables,4
4002,290,Silver Linings Playbook,4
4003,290,Amour,2
4004,290,The Hunger Games: Catching Fire,4
4005,290,The Hobbit: The Desolation of Smaug,4
4006,291,Despicable Me 2,5
4007,291,My Mom Is a Character,5
4008,291,Fast & Furious 6,4
4009,291,Thor: The Dark World,3
4010,291,Wreck-It Ralph,4
4011,291,Meu Passado me Condena,4
4012,291,We're So Young,4
4013,291,Brazilian Western,4
4014,291,Mato sem Cachorro,4
4015,291,Life of Pi,3
4016,291,Lincoln,3
4017,291,Les Miserables,4
4018,291,American Hustle,5
4019,291,Frozen,4
4020,291,Till Luck Do Us Part 2,3
4021,291,Muita Calma Nessa Hora 2,2
4022,291,The Hunger Games: Catching Fire,2
4023,292,Les Miserables,3
4024,292,Silver Linings Playbook,5
4025,292,Amour,5
4026,292,Philomena,5
4027,293,Iron Man 3,5
4028,293,Despicable Me 2,5
4029,293,My Mom Is a Character,4
4030,293,Fast & Furious 6,5
4031,293,The Wolverine,5
4032,293,Thor: The Dark World,4
4033,293,Hansel & Gretel: Witch Hunters,4
4034,293,The Hangover Part III,5
4035,293,Vai Que Da Certo,5
4036,293,Meu Passado me Condena,5
4037,293,We're So Young,4
4038,293,O Concurso,4
4039,293,Life of Pi,4
4040,293,Frozen,4
4041,293,Till Luck Do Us Part 2,4
4042,293,Muita Calma Nessa Hora 2,5
4043,293,Paranormal Activity: The Marked Ones,4
4044,293,The Hunger Games: Catching Fire,4
4045,293,The Hobbit: The Desolation of Smaug,5
4046,294,Iron Man 3,4
4047,294,Despicable Me 2,4
4048,294,The Wolverine,3
4049,294,Thor: The Dark World,4
4050,294,Hansel & Gretel: Witch Hunters,4
4051,294,Wreck-It Ralph,4
4052,294,Monsters University,4
4053,294,We're So Young,2
4054,294,Brazilian Western,4
4055,294,Django Unchained,5
4056,294,Life of Pi,5
4057,294,Les Miserables,5
4058,294,Silver Linings Playbook,4
4059,294,The Book Thief,5
4060,294,The Hobbit: The Desolation of Smaug,5
4061,295,My Mom Is a Character,1
4062,295,Fast & Furious 6,4
4063,295,Hansel & Gretel: Witch Hunters,4
4064,295,Wreck-It Ralph,4
4065,295,Monsters University,5
4066,295,We're So Young,4
4067,295,Odeio o Dia dos Namorados,4
4068,295,Life of Pi,5
4069,295,Lincoln,4
4070,295,Zero Dark Thirty,1
4071,295,Silver Linings Playbook,5
4072,295,Gravity,5
4073,295,Philomena,5
4074,295,The Hobbit: The Desolation of Smaug,2
4075,296,Iron Man 3,3
4076,296,My Mom Is a Character,2
4077,296,Fast & Furious 6,3
4078,296,The Wolverine,4
4079,296,Thor: The Dark World,4
4080,296,Hansel & Gretel: Witch Hunters,4
4081,296,The Hangover Part III,2
4082,296,Vai Que Da Certo,3
4083,296,Meu Passado me Condena,4
4084,296,We're So Young,4
4085,296,Brazilian Western,4
4086,296,O Concurso,3
4087,296,Mato sem Cachorro,4
4088,296,Cine Holliudy,4
4089,296,Odeio o Dia dos Namorados,4
4090,296,Argo,4
4091,296,Django Unchained,5
4092,296,Life of Pi,5
4093,296,Lincoln,4
4094,296,Zero Dark Thirty,3
4095,296,Les Miserables,5
4096,296,Silver Linings Playbook,5
4097,296,Beasts of the Southern Wild,4
4098,296,Amour,3
4099,296,American Hustle,3
4100,296,Capitain Phillips,4
4101,296,12 Years a Slave,5
4102,296,Dallas Buyers Club,5
4103,296,Gravity,4
4104,296,The Wolf of Wall Street,4
4105,296,The Hunt,4
4106,296,Till Luck Do Us Part 2,4
4107,296,Muita Calma Nessa Hora 2,4
4108,296,Paranormal Activity: The Marked Ones,2
4109,296,The Book Thief,4
4110,296,The Hunger Games: Catching Fire,4
4111,296,Blue Is The Warmest Color,3
4112,296,The Hobbit: The Desolation of Smaug,3
4113,297,Despicable Me 2,5
4114,297,The Wolverine,4
4115,297,Thor: The Dark World,4
4116,297,The Hangover Part III,5
4117,297,Vai Que Da Certo,5
4118,297,Meu Passado me Condena,5
4119,297,We're So Young,5
4120,297,Brazilian Western,5
4121,297,Till Luck Do Us Part 2,5
4122,297,Paranormal Activity: The Marked Ones,5
4123,297,The Hobbit: The Desolation of Smaug,4
4124,298,Iron Man 3,2
4125,298,My Mom Is a Character,4
4126,298,Thor: The Dark World,4
4127,298,Monsters University,4
4128,298,Life of Pi,4
4129,298,American Hustle,5
4130,298,Capitain Phillips,4
4131,298,The Hobbit: The Desolation of Smaug,5
4132,299,Iron Man 3,5
4133,299,My Mom Is a Character,5
4134,299,The Wolverine,5
4135,299,Thor: The Dark World,5
4136,299,Hansel & Gretel: Witch Hunters,4
4137,299,Monsters University,3
4138,299,Vai Que Da Certo,4
4139,299,Meu Passado me Condena,5
4140,299,O Concurso,3
4141,299,Cine Holliudy,5
4142,299,Argo,4
4143,299,Les Miserables,5
4144,299,Till Luck Do Us Part 2,4
4145,299,Muita Calma Nessa Hora 2,4
4146,299,The Book Thief,5
4147,299,The Hunger Games: Catching Fire,5
4148,299,Reaching for the Moon,4
4149,300,My Mom Is a Character,4
4150,300,Argo,2
4151,300,Amour,4
4152,300,Capitain Phillips,3
4153,300,Her,3
4154,300,Philomena,3
4155,300,Frozen,1
4156,300,Reaching for the Moon,4
4157,301,Despicable Me 2,3
4158,301,My Mom Is a Character,4
4159,301,The Wolverine,3
4160,301,Thor: The Dark World,3
4161,301,The Hangover Part III,3
4162,301,Meu Passado me Condena,3
4163,301,We're So Young,3
4164,301,Brazilian Western,4
4165,301,Mato sem Cachorro,4
4166,301,Odeio o Dia dos Namorados,3
4167,301,Django Unchained,4
4168,301,Life of Pi,4
4169,301,Les Miserables,4
4170,301,Silver Linings Playbook,3
4171,301,Beasts of the Southern Wild,3
4172,301,A Royal Affair,4
4173,301,Capitain Phillips,4
4174,301,12 Years a Slave,4
4175,301,Dallas Buyers Club,3
4176,301,Gravity,3
4177,301,Her,4
4178,301,The Wolf of Wall Street,4
4179,301,The Hunt,3
4180,301,Frozen,3
4181,301,Till Luck Do Us Part 2,3
4182,301,Muita Calma Nessa Hora 2,4
4183,302,My Mom Is a Character,3
4184,302,Hansel & Gretel: Witch Hunters,2
4185,302,We're So Young,4
4186,302,Cine Holliudy,4
4187,302,Odeio o Dia dos Namorados,3
4188,302,Argo,4
4189,302,Django Unchained,4
4190,302,Life of Pi,5
4191,302,Lincoln,4
4192,302,Amour,4
4193,302,12 Years a Slave,5
4194,302,Gravity,4
4195,302,The Wolf of Wall Street,5
4196,302,The Hunt,4
4197,303,Iron Man 3,4
4198,303,Despicable Me 2,5
4199,303,My Mom Is a Character,2
4200,303,The Wolverine,4
4201,303,Hansel & Gretel: Witch Hunters,2
4202,303,Wreck-It Ralph,3
4203,303,Vai Que Da Certo,4
4204,303,Meu Passado me Condena,5
4205,303,We're So Young,5
4206,303,Brazilian Western,3
4207,303,Cine Holliudy,4
4208,303,Odeio o Dia dos Namorados,3
4209,303,Django Unchained,5
4210,303,Life of Pi,4
4211,303,Lincoln,5
4212,303,Les Miserables,4
4213,303,Silver Linings Playbook,2
4214,303,Beasts of the Southern Wild,3
4215,303,American Hustle,5
4216,303,12 Years a Slave,5
4217,303,Dallas Buyers Club,4
4218,303,Philomena,4
4219,303,The Wolf of Wall Street,4
4220,303,Frozen,5
4221,303,Till Luck Do Us Part 2,5
4222,303,Muita Calma Nessa Hora 2,1
4223,303,The Book Thief,5
4224,303,The Hunger Games: Catching Fire,5
4225,303,Reaching for the Moon,4
4226,304,Iron Man 3,2
4227,304,Despicable Me 2,4
4228,304,My Mom Is a Character,4
4229,304,The Wolverine,3
4230,304,Django Unchained,5
4231,304,Lincoln,3
4232,304,Silver Linings Playbook,4
4233,304,Her,5
4234,304,The Wolf of Wall Street,5
4235,304,The Hunt,5
4236,305,My Mom Is a Character,4
4237,305,The Hangover Part III,4
4238,305,Meu Passado me Condena,4
4239,305,Brazilian Western,4
4240,305,Silver Linings Playbook,5
4241,305,Capitain Phillips,4
4242,305,Gravity,5
4243,306,My Mom Is a Character,4
4244,306,Fast & Furious 6,3
4245,306,The Hangover Part III,2
4246,306,Vai Que Da Certo,3
4247,306,Meu Passado me Condena,4
4248,306,We're So Young,5
4249,306,Brazilian Western,2
4250,306,Les Miserables,4
4251,306,The Wolf of Wall Street,4
4252,306,Frozen,1
4253,306,Till Luck Do Us Part 2,3
4254,306,Muita Calma Nessa Hora 2,2
4255,306,The Book Thief,4
4256,307,My Mom Is a Character,3
4257,307,Meu Passado me Condena,4
4258,307,Les Miserables,5
4259,308,Despicable Me 2,2
4260,308,My Mom Is a Character,4
4261,308,The Hangover Part III,1
4262,308,Vai Que Da Certo,4
4263,308,Meu Passado me Condena,4
4264,308,Brazilian Western,5
4265,308,Odeio o Dia dos Namorados,4
4266,308,Life of Pi,4
4267,308,Lincoln,4
4268,308,Les Miserables,4
4269,308,Silver Linings Playbook,3
4270,308,American Hustle,5
4271,308,Capitain Phillips,5
4272,308,Dallas Buyers Club,4
4273,308,The Wolf of Wall Street,5
4274,308,Till Luck Do Us Part 2,4
4275,308,Muita Calma Nessa Hora 2,4
4276,308,The Book Thief,4
4277,308,Reaching for the Moon,4
4278,309,My Mom Is a Character,4
4279,309,Argo,5
4280,309,Lincoln,4
4281,309,Zero Dark Thirty,5
4282,309,Les Miserables,5
4283,309,Silver Linings Playbook,5
4284,309,Beasts of the Southern Wild,5
4285,309,American Hustle,4
4286,309,Gravity,5
4287,309,Her,5
4288,309,Philomena,5
4289,309,The Hunger Games: Catching Fire,4
4290,309,Blue Is The Warmest Color,5
4291,309,Reaching for the Moon,4
4292,310,My Mom Is a Character,4
4293,310,Monsters University,3
4294,310,The Hangover Part III,4
4295,310,Vai Que Da Certo,3
4296,310,Meu Passado me Condena,3
4297,310,We're So Young,2
4298,310,Brazilian Western,2
4299,310,O Concurso,3
4300,310,Odeio o Dia dos Namorados,3
4301,310,Django Unchained,5
4302,310,Silver Linings Playbook,5
4303,310,Amour,4
4304,310,Gravity,4
4305,310,The Hunger Games: Catching Fire,4
4306,310,The Hobbit: The Desolation of Smaug,3
4307,311,My Mom Is a Character,3
4308,311,Vai Que Da Certo,4
4309,311,Meu Passado me Condena,3
4310,311,Django Unchained,5
4311,311,Life of Pi,5
4312,311,Lincoln,2
4313,311,Silver Linings Playbook,5
4314,311,American Hustle,4
4315,311,Gravity,2
4316,311,The Wolf of Wall Street,4
4317,311,The Hunger Games: Catching Fire,5
4318,312,Iron Man 3,2
4319,312,Fast & Furious 6,1
4320,312,The Wolverine,1
4321,312,The Hangover Part III,2
4322,312,Vai Que Da Certo,3
4323,312,Brazilian Western,4
4324,312,O Concurso,4
4325,312,Mato sem Cachorro,4
4326,312,Odeio o Dia dos Namorados,3
4327,312,Django Unchained,5
4328,312,Lincoln,5
4329,312,Les Miserables,4
4330,312,Silver Linings Playbook,4
4331,312,Beasts of the Southern Wild,4
4332,312,The Wolf of Wall Street,5
4333,312,Frozen,4
4334,312,Till Luck Do Us Part 2,4
4335,312,Muita Calma Nessa Hora 2,4
4336,313,Despicable Me 2,5
4337,313,My Mom Is a Character,2
4338,313,Hansel & Gretel: Witch Hunters,4
4339,313,Monsters University,5
4340,313,Lincoln,5
4341,313,Les Miserables,5
4342,313,Frozen,4
4343,313,Till Luck Do Us Part 2,3
4344,313,The Legend of Tarzan,4
4345,314,Iron Man 3,5
4346,314,Despicable Me 2,5
4347,314,My Mom Is a Character,5
4348,314,Fast & Furious 6,5
4349,314,Thor: The Dark World,4
4350,314,Hansel & Gretel: Witch Hunters,5
4351,314,Wreck-It Ralph,4
4352,314,Vai Que Da Certo,2
4353,314,Argo,5
4354,314,Django Unchained,5
4355,314,Life of Pi,5
4356,314,Lincoln,4
4357,314,Silver Linings Playbook,4
4358,314,Paranormal Activity: The Marked Ones,4
4359,315,Iron Man 3,5
4360,315,My Mom Is a Character,4
4361,315,Fast & Furious 6,5
4362,315,The Wolverine,5
4363,315,Thor: The Dark World,5
4364,315,Hansel & Gretel: Witch Hunters,5
4365,315,The Hangover Part III,5
4366,315,Vai Que Da Certo,5
4367,315,Mato sem Cachorro,4
4368,315,Odeio o Dia dos Namorados,4
4369,315,Life of Pi,2
4370,315,Lincoln,4
4371,315,Les Miserables,4
4372,315,The Hunt,4
4373,315,Frozen,4
4374,315,Till Luck Do Us Part 2,4
4375,315,Muita Calma Nessa Hora 2,4
4376,315,Paranormal Activity: The Marked Ones,1
4377,315,"I, Frankenstein",4
4378,315,The Legend of Tarzan,4
4379,315,The Hunger Games: Catching Fire,5
4380,316,Iron Man 3,5
4381,316,Despicable Me 2,5
4382,316,My Mom Is a Character,4
4383,316,Thor: The Dark World,4
4384,316,Hansel & Gretel: Witch Hunters,5
4385,316,Wreck-It Ralph,4
4386,316,Monsters University,5
4387,316,The Hangover Part III,5
4388,316,Argo,5
4389,316,Django Unchained,3
4390,316,Lincoln,4
4391,316,The Wolf of Wall Street,3
4392,316,Till Luck Do Us Part 2,4
4393,316,Muita Calma Nessa Hora 2,3
4394,316,Paranormal Activity: The Marked Ones,1
4395,317,Despicable Me 2,4
4396,317,My Mom Is a Character,4
4397,317,We're So Young,2
4398,317,Odeio o Dia dos Namorados,4
4399,317,Argo,3
4400,317,Django Unchained,5
4401,317,Les Miserables,4
4402,317,Silver Linings Playbook,5
4403,317,Beasts of the Southern Wild,5
4404,317,Amour,5
4405,317,Capitain Phillips,3
4406,317,The Hunger Games: Catching Fire,5
4407,318,Despicable Me 2,4
4408,318,My Mom Is a Character,4
4409,318,Monsters University,4
4410,318,Meu Passado me Condena,3
4411,318,O Concurso,3
4412,318,Argo,2
4413,318,Django Unchained,4
4414,318,Life of Pi,5
4415,318,Silver Linings Playbook,4
4416,318,Amour,3
4417,318,A Royal Affair,5
4418,318,12 Years a Slave,5
4419,318,Dallas Buyers Club,5
4420,318,Gravity,4
4421,318,Her,4
4422,318,Philomena,4
4423,318,The Wolf of Wall Street,3
4424,318,The Book Thief,4
4425,319,My Mom Is a Character,5
4426,319,The Wolverine,4
4427,319,Thor: The Dark World,4
4428,319,Hansel & Gretel: Witch Hunters,4
4429,319,Wreck-It Ralph,3
4430,319,The Hangover Part III,1
4431,319,Meu Passado me Condena,4
4432,319,Odeio o Dia dos Namorados,1
4433,319,Life of Pi,1
4434,319,Les Miserables,3
4435,319,The Wolf of Wall Street,1
4436,319,Frozen,1
4437,319,Muita Calma Nessa Hora 2,3
4438,319,The Legend of Tarzan,2
4439,320,Despicable Me 2,4
4440,320,My Mom Is a Character,2
4441,320,The Wolverine,4
4442,320,Vai Que Da Certo,2
4443,320,Odeio o Dia dos Namorados,4
4444,320,Django Unchained,1
4445,320,Lincoln,3
4446,320,Les Miserables,4
4447,320,Silver Linings Playbook,5
4448,320,American Hustle,3
4449,320,Capitain Phillips,4
4450,320,12 Years a Slave,4
4451,320,Philomena,4
4452,320,The Wolf of Wall Street,4
4453,320,Muita Calma Nessa Hora 2,1
4454,320,Paranormal Activity: The Marked Ones,1
4455,320,Blue Is The Warmest Color,3
4456,320,Reaching for the Moon,5
4457,321,Iron Man 3,5
4458,321,Despicable Me 2,5
4459,321,My Mom Is a Character,5
4460,321,The Wolverine,5
4461,321,Hansel & Gretel: Witch Hunters,5
4462,321,Wreck-It Ralph,4
4463,321,Monsters University,5
4464,321,Meu Passado me Condena,5
4465,321,Brazilian Western,4
4466,321,Odeio o Dia dos Namorados,3
4467,321,Argo,5
4468,321,Life of Pi,4
4469,321,Zero Dark Thirty,5
4470,321,Silver Linings Playbook,4
4471,321,Beasts of the Southern Wild,4
4472,321,Gravity,2
4473,321,Till Luck Do Us Part 2,5
4474,321,The Hunger Games: Catching Fire,5
4475,321,The Hobbit: The Desolation of Smaug,3
4476,322,Iron Man 3,3
4477,322,Fast & Furious 6,3
4478,322,The Wolverine,3
4479,322,Cine Holliudy,3
4480,322,Argo,4
4481,322,Till Luck Do Us Part 2,3
4482,323,Despicable Me 2,5
4483,323,My Mom Is a Character,4
4484,323,Monsters University,5
4485,323,The Hangover Part III,4
4486,323,We're So Young,4
4487,323,Argo,5
4488,323,Django Unchained,5
4489,323,Silver Linings Playbook,5
4490,323,Beasts of the Southern Wild,4
4491,323,Frozen,5
4492,324,Despicable Me 2,4
4493,324,My Mom Is a Character,3
4494,324,Meu Passado me Condena,2
4495,324,O Concurso,3
4496,324,Argo,3
4497,324,Django Unchained,4
4498,324,Life of Pi,5
4499,324,Silver Linings Playbook,5
4500,324,Amour,5
4501,324,A Royal Affair,4
4502,324,12 Years a Slave,4
4503,324,Dallas Buyers Club,4
4504,324,Gravity,3
4505,324,Her,5
4506,324,The Wolf of Wall Street,4
4507,324,The Hunt,5
4508,325,Iron Man 3,2
4509,325,My Mom Is a Character,2
4510,325,The Wolverine,2
4511,325,Thor: The Dark World,4
4512,325,Hansel & Gretel: Witch Hunters,3
4513,325,Wreck-It Ralph,4
4514,325,Meu Passado me Condena,3
4515,325,We're So Young,4
4516,325,Brazilian Western,4
4517,325,Django Unchained,4
4518,325,Life of Pi,3
4519,325,Silver Linings Playbook,5
4520,325,The Hobbit: The Desolation of Smaug,4
4521,326,Iron Man 3,4
4522,326,Despicable Me 2,5
4523,326,My Mom Is a Character,2
4524,326,Thor: The Dark World,3
4525,326,Wreck-It Ralph,4
4526,326,Monsters University,4
4527,326,Cine Holliudy,5
4528,326,Argo,4
4529,326,Django Unchained,5
4530,326,Life of Pi,4
4531,326,Lincoln,5
4532,326,Zero Dark Thirty,5
4533,326,Les Miserables,4
4534,326,Silver Linings Playbook,4
4535,326,American Hustle,5
4536,326,Capitain Phillips,4
4537,326,12 Years a Slave,5
4538,326,Dallas Buyers Club,5
4539,326,Gravity,4
4540,326,Frozen,5
4541,327,Iron Man 3,3
4542,327,Despicable Me 2,4
4543,327,My Mom Is a Character,2
4544,327,Wreck-It Ralph,4
4545,327,Vai Que Da Certo,3
4546,327,We're So Young,3
4547,327,Brazilian Western,4
4548,327,O Concurso,3
4549,327,Cine Holliudy,5
4550,327,Argo,4
4551,327,Django Unchained,5
4552,327,Lincoln,5
4553,327,Zero Dark Thirty,4
4554,327,Les Miserables,4
4555,327,Silver Linings Playbook,4
4556,327,American Hustle,4
4557,327,Capitain Phillips,4
4558,327,12 Years a Slave,5
4559,327,Dallas Buyers Club,4
4560,327,Gravity,4
4561,327,Frozen,4
4562,327,Reaching for the Moon,3
4563,328,Despicable Me 2,5
4564,328,My Mom Is a Character,4
4565,328,Monsters University,5
4566,328,Vai Que Da Certo,3
4567,328,Odeio o Dia dos Namorados,4
4568,328,Django Unchained,4
4569,328,Silver Linings Playbook,4
4570,328,Capitain Phillips,5
4571,329,Iron Man 3,2
4572,329,Despicable Me 2,4
4573,329,Fast & Furious 6,3
4574,329,The Wolverine,4
4575,329,Thor: The Dark World,5
4576,329,Hansel & Gretel: Witch Hunters,3
4577,329,Wreck-It Ralph,4
4578,329,The Hangover Part III,4
4579,329,Argo,2
4580,329,Django Unchained,5
4581,329,Life of Pi,5
4582,329,Les Miserables,4
4583,329,Silver Linings Playbook,4
4584,329,Amour,5
4585,329,Capitain Phillips,5
4586,329,12 Years a Slave,3
4587,329,Dallas Buyers Club,5
4588,329,Gravity,5
4589,329,The Wolf of Wall Street,4
4590,329,Frozen,4
4591,329,The Book Thief,5
4592,329,The Hunger Games: Catching Fire,4
4593,329,The Hobbit: The Desolation of Smaug,4
4594,330,Despicable Me 2,5
4595,330,Argo,4
4596,330,Django Unchained,4
4597,330,Silver Linings Playbook,5
4598,330,Amour,4
4599,330,Frozen,3
4600,330,The Legend of Tarzan,4
4601,331,Iron Man 3,4
4602,331,Despicable Me 2,4
4603,331,My Mom Is a Character,5
4604,331,Fast & Furious 6,3
4605,331,The Wolverine,4
4606,331,Hansel & Gretel: Witch Hunters,2
4607,331,The Hangover Part III,3
4608,331,Vai Que Da Certo,4
4609,331,Meu Passado me Condena,4
4610,331,Brazilian Western,4
4611,331,Mato sem Cachorro,4
4612,331,Cine Holliudy,4
4613,331,Les Miserables,1
4614,331,Silver Linings Playbook,4
4615,331,12 Years a Slave,4
4616,331,Gravity,4
4617,331,Frozen,4
4618,331,Till Luck Do Us Part 2,4
4619,331,Muita Calma Nessa Hora 2,4
4620,331,The Book Thief,4
4621,331,The Hunger Games: Catching Fire,4
4622,331,Reaching for the Moon,4
4623,332,Despicable Me 2,5
4624,332,My Mom Is a Character,5
4625,332,Wreck-It Ralph,4
4626,332,Monsters University,5
4627,332,The Hangover Part III,5
4628,332,Meu Passado me Condena,4
4629,332,Life of Pi,3
4630,332,Frozen,5
4631,332,Till Luck Do Us Part 2,5
4632,332,Muita Calma Nessa Hora 2,4
4633,332,The Lego Movie,3
4634,332,Walking With Dinosaurs,3
4635,333,Iron Man 3,4
4636,333,My Mom Is a Character,4
4637,333,Fast & Furious 6,5
4638,333,The Wolverine,5
4639,333,Thor: The Dark World,4
4640,333,Hansel & Gretel: Witch Hunters,4
4641,333,Vai Que Da Certo,3
4642,333,We're So Young,3
4643,333,Brazilian Western,3
4644,333,O Concurso,2
4645,333,Life of Pi,2
4646,333,Silver Linings Playbook,4
4647,333,The Hunt,4
4648,333,Till Luck Do Us Part 2,4
4649,333,Muita Calma Nessa Hora 2,4
4650,333,The Book Thief,4
4651,334,Despicable Me 2,5
4652,334,My Mom Is a Character,3
4653,334,The Hangover Part III,4
4654,334,Vai Que Da Certo,4
4655,334,Argo,5
4656,334,Life of Pi,5
4657,334,Zero Dark Thirty,5
4658,334,Les Miserables,4
4659,334,Silver Linings Playbook,5
4660,334,Gravity,5
4661,334,The Wolf of Wall Street,2
4662,335,Iron Man 3,4
4663,335,Fast & Furious 6,4
4664,335,Hansel & Gretel: Witch Hunters,4
4665,335,The Hangover Part III,4
4666,335,Cine Holliudy,3
4667,335,Lincoln,4
4668,335,Les Miserables,4
4669,335,Till Luck Do Us Part 2,4
4670,336,Iron Man 3,3
4671,336,Fast & Furious 6,3
4672,336,The Wolverine,3
4673,336,Vai Que Da Certo,3
4674,336,Odeio o Dia dos Namorados,4
4675,336,Argo,4
4676,336,Django Unchained,5
4677,336,Life of Pi,5
4678,336,Lincoln,5
4679,336,Les Miserables,5
4680,336,Silver Linings Playbook,5
4681,336,A Royal Affair,3
4682,336,Muita Calma Nessa Hora 2,2
4683,337,Iron Man 3,4
4684,337,My Mom Is a Character,5
4685,337,Fast & Furious 6,5
4686,337,The Hangover Part III,5
4687,337,Vai Que Da Certo,4
4688,337,Meu Passado me Condena,4
4689,337,Paranormal Activity: The Marked Ones,4
4690,338,Iron Man 3,3
4691,338,Despicable Me 2,2
4692,338,My Mom Is a Character,4
4693,338,Wreck-It Ralph,5
4694,338,Monsters University,5
